datetime	SOLA01	SOLA02	SOLA03
2015-04-13 19:00:00	0	0.0	0.0
2015-04-13 19:30:00	0	0.0	0.0
2015-04-13 20:00:00	0	0.0	0.0
2015-04-13 20:30:00	0	0.0	0.0
2015-04-13 21:00:00	0	0.0	0.0
2015-04-13 21:30:00	0	0.0	0.0
2015-04-13 22:00:00	0	0.0	0.0
2015-04-13 22:30:00	0	0.0	0.0
2015-04-13 23:00:00	0	0.0	0.0
2015-04-13 23:30:00	0	0.0	0.0
2015-04-14 00:00:00	0	0.0	0.0
2015-04-14 00:30:00	0	0.0	0.0
2015-04-14 01:00:00	0	0.0	0.0
2015-04-14 01:30:00	0	0.0	0.0
2015-04-14 02:00:00	0	0.0	0.0
2015-04-14 02:30:00	0	0.0	0.0
2015-04-14 03:00:00	0	0.0	0.0
2015-04-14 03:30:00	0	0.0	0.0
2015-04-14 04:00:00	0	0.0	0.0
2015-04-14 04:30:00	0	0.0	0.0
2015-04-14 05:00:00	0	0.0	0.0
2015-04-14 05:30:00	0	0.0	0.0
2015-04-14 06:00:00	149	80.0	20.0
2015-04-14 06:30:00	133	120.0	50.0
2015-04-14 07:00:00	130	100.0	130.0
2015-04-14 07:30:00	325	300.0	460.0
2015-04-14 08:00:00	270	250.0	690.0
2015-04-14 08:30:00	352	270.0	480.0
2015-04-14 09:00:00	537	520.0	820.0
2015-04-14 09:30:00	561	580.0	340.0
2015-04-14 10:00:00	488	400.0	530.0
2015-04-14 10:30:00	948	1540.0	1370.0
2015-04-14 11:00:00	1107	1580.0	630.0
2015-04-14 11:30:00	579	780.0	580.0
2015-04-14 12:00:00	572	800.0	570.0
2015-04-14 12:30:00	715	1020.0	680.0
2015-04-14 13:00:00	808	1280.0	590.0
2015-04-14 13:30:00	932	1120.0	550.0
2015-04-14 14:00:00	688	1120.0	590.0
2015-04-14 14:30:00	530	530.0	240.0
2015-04-14 15:00:00	355	340.0	440.0
2015-04-14 15:30:00	186	130.0	320.0
2015-04-14 16:00:00	188	70.0	60.0
2015-04-14 16:30:00	43	0.0	0.0
2015-04-14 17:00:00	92	40.0	0.0
2015-04-14 17:30:00	0	0.0	0.0
2015-04-14 18:00:00	0	0.0	0.0
2015-04-14 18:30:00	0	0.0	0.0
2015-04-14 19:00:00	0	0.0	0.0
2015-04-14 19:30:00	0	0.0	0.0
2015-04-14 20:00:00	0	0.0	0.0
2015-04-14 20:30:00	0	0.0	0.0
2015-04-14 21:00:00	0	0.0	0.0
2015-04-14 21:30:00	0	0.0	0.0
2015-04-14 22:00:00	0	0.0	0.0
2015-04-14 22:30:00	0	0.0	0.0
2015-04-14 23:00:00	0	0.0	0.0
2015-04-14 23:30:00	0	0.0	0.0
2015-04-15 00:00:00	0	0.0	0.0
2015-04-15 00:30:00	0	0.0	0.0
2015-04-15 01:00:00	0	0.0	0.0
2015-04-15 01:30:00	0	0.0	0.0
2015-04-15 02:00:00	0	0.0	0.0
2015-04-15 02:30:00	0	0.0	0.0
2015-04-15 03:00:00	0	0.0	0.0
2015-04-15 03:30:00	0	0.0	0.0
2015-04-15 04:00:00	0	0.0	0.0
2015-04-15 04:30:00	0	0.0	0.0
2015-04-15 05:00:00	0	0.0	0.0
2015-04-15 05:30:00	44	0.0	30.0
2015-04-15 06:00:00	309	400.0	210.0
2015-04-15 06:30:00	733	880.0	630.0
2015-04-15 07:00:00	1195	1590.0	540.0
2015-04-15 07:30:00	1612	2200.0	1000.0
2015-04-15 08:00:00	1996	2790.0	820.0
2015-04-15 08:30:00	2299	3290.0	510.0
2015-04-15 09:00:00	2559	3720.0	2870.0
2015-04-15 09:30:00	2751	3780.0	2060.0
2015-04-15 10:00:00	2833	1700.0	2340.0
2015-04-15 10:30:00	3162	4140.0	1510.0
2015-04-15 11:00:00	1955	2080.0	1260.0
2015-04-15 11:30:00	2461	3850.0	1060.0
2015-04-15 12:00:00	3326	5060.0	2640.0
2015-04-15 12:30:00	1360	1100.0	3670.0
2015-04-15 13:00:00	1366	2110.0	3700.0
2015-04-15 13:30:00	1838	2750.0	3690.0
2015-04-15 14:00:00	2196	3130.0	2570.0
2015-04-15 14:30:00	2145	3430.0	2600.0
2015-04-15 15:00:00	2095	2710.0	700.0
2015-04-15 15:30:00	1584	1690.0	570.0
2015-04-15 16:00:00	888	1520.0	1530.0
2015-04-15 16:30:00	780	1170.0	250.0
2015-04-15 17:00:00	395	520.0	170.0
2015-04-15 17:30:00	166	220.0	150.0
2015-04-15 18:00:00	0	0.0	0.0
2015-04-15 18:30:00	0	0.0	0.0
2015-04-15 19:00:00	0	0.0	0.0
2015-04-15 19:30:00	0	0.0	0.0
2015-04-15 20:00:00	0	0.0	0.0
2015-04-15 20:30:00	0	0.0	0.0
2015-04-15 21:00:00	0	0.0	0.0
2015-04-15 21:30:00	0	0.0	0.0
2015-04-15 22:00:00	0	0.0	0.0
2015-04-15 22:30:00	0	0.0	0.0
2015-04-15 23:00:00	0	0.0	0.0
2015-04-15 23:30:00	0	0.0	0.0
2015-04-16 00:00:00	0	0.0	0.0
2015-04-16 00:30:00	0	0.0	0.0
2015-04-16 01:00:00	0	0.0	0.0
2015-04-16 01:30:00	0	0.0	0.0
2015-04-16 02:00:00	0	0.0	0.0
2015-04-16 02:30:00	0	0.0	0.0
2015-04-16 03:00:00	0	0.0	0.0
2015-04-16 03:30:00	0	0.0	0.0
2015-04-16 04:00:00	0	0.0	0.0
2015-04-16 04:30:00	0	0.0	0.0
2015-04-16 05:00:00	0	0.0	0.0
2015-04-16 05:30:00	64	30.0	40.0
2015-04-16 06:00:00	350	480.0	300.0
2015-04-16 06:30:00	638	790.0	690.0
2015-04-16 07:00:00	1102	1490.0	1320.0
2015-04-16 07:30:00	1525	2070.0	1880.0
2015-04-16 08:00:00	1882	2560.0	2370.0
2015-04-16 08:30:00	2207	3140.0	2870.0
2015-04-16 09:00:00	2463	3540.0	3180.0
2015-04-16 09:30:00	2653	3850.0	3450.0
2015-04-16 10:00:00	2837	4280.0	3810.0
2015-04-16 10:30:00	2898	4370.0	3950.0
2015-04-16 11:00:00	3007	4460.0	3880.0
2015-04-16 11:30:00	2956	4540.0	3720.0
2015-04-16 12:00:00	3005	4590.0	3670.0
2015-04-16 12:30:00	2850	4310.0	3370.0
2015-04-16 13:00:00	2459	3490.0	2480.0
2015-04-16 13:30:00	2135	3000.0	1650.0
2015-04-16 14:00:00	1845	2460.0	160.0
2015-04-16 14:30:00	1552	1930.0	0.0
2015-04-16 15:00:00	850	1110.0	0.0
2015-04-16 15:30:00	531	580.0	
2015-04-16 16:00:00	349	460.0	
2015-04-16 16:30:00	199	230.0	30.0
2015-04-16 17:00:00	95	60.0	140.0
2015-04-16 17:30:00	45	60.0	10.0
2015-04-16 18:00:00	0	0.0	0.0
2015-04-16 18:30:00	0	0.0	0.0
2015-04-16 19:00:00	0	0.0	0.0
2015-04-16 19:30:00	0	0.0	0.0
2015-04-16 20:00:00	0	0.0	0.0
2015-04-16 20:30:00	0	0.0	0.0
2015-04-16 21:00:00	0	0.0	0.0
2015-04-16 21:30:00	0	0.0	0.0
2015-04-16 22:00:00	0	0.0	0.0
2015-04-16 22:30:00	0	0.0	0.0
2015-04-16 23:00:00	0	0.0	0.0
2015-04-16 23:30:00	0	0.0	0.0
2015-04-17 00:00:00	0	0.0	0.0
2015-04-17 00:30:00	0	0.0	0.0
2015-04-17 01:00:00	0	0.0	0.0
2015-04-17 01:30:00	0	0.0	0.0
2015-04-17 02:00:00	0	0.0	0.0
2015-04-17 02:30:00	0	0.0	0.0
2015-04-17 03:00:00	0	0.0	0.0
2015-04-17 03:30:00	0	0.0	0.0
2015-04-17 04:00:00	0	0.0	0.0
2015-04-17 04:30:00	0	0.0	0.0
2015-04-17 05:00:00	0	0.0	0.0
2015-04-17 05:30:00	39	0.0	20.0
2015-04-17 06:00:00	82	70.0	310.0
2015-04-17 06:30:00	532	770.0	290.0
2015-04-17 07:00:00	1049	1380.0	930.0
2015-04-17 07:30:00	1416	1940.0	1670.0
2015-04-17 08:00:00	1753	2470.0	2110.0
2015-04-17 08:30:00	2124	3010.0	1880.0
2015-04-17 09:00:00	2239	3610.0	550.0
2015-04-17 09:30:00	1956	2730.0	850.0
2015-04-17 10:00:00	2710	3770.0	2090.0
2015-04-17 10:30:00	2741	4110.0	1880.0
2015-04-17 11:00:00	2386	3160.0	2110.0
2015-04-17 11:30:00	2734	3620.0	2350.0
2015-04-17 12:00:00	3078	3170.0	3970.0
2015-04-17 12:30:00	2723	3350.0	3980.0
2015-04-17 13:00:00	2434	2590.0	3570.0
2015-04-17 13:30:00	2695	3180.0	3390.0
2015-04-17 14:00:00	2358	3700.0	3400.0
2015-04-17 14:30:00	2258	3010.0	3010.0
2015-04-17 15:00:00	2141	2080.0	2740.0
2015-04-17 15:30:00	1449	1450.0	1790.0
2015-04-17 16:00:00	813	1450.0	540.0
2015-04-17 16:30:00	467	600.0	530.0
2015-04-17 17:00:00	179	330.0	550.0
2015-04-17 17:30:00	19	10.0	270.0
2015-04-17 18:00:00	0	0.0	0.0
2015-04-17 18:30:00	0	0.0	0.0
2015-04-17 19:00:00	0	0.0	0.0
2015-04-17 19:30:00	0	0.0	0.0
2015-04-17 20:00:00	0	0.0	0.0
2015-04-17 20:30:00	0	0.0	0.0
2015-04-17 21:00:00	0	0.0	0.0
2015-04-17 21:30:00	0	0.0	0.0
2015-04-17 22:00:00	0	0.0	0.0
2015-04-17 22:30:00	0	0.0	0.0
2015-04-17 23:00:00	0	0.0	0.0
2015-04-17 23:30:00	0	0.0	0.0
2015-04-18 00:00:00	0	0.0	0.0
2015-04-18 00:30:00	0	0.0	0.0
2015-04-18 01:00:00	0	0.0	0.0
2015-04-18 01:30:00	0	0.0	0.0
2015-04-18 02:00:00	0	0.0	0.0
2015-04-18 02:30:00	0	0.0	0.0
2015-04-18 03:00:00	0	0.0	0.0
2015-04-18 03:30:00	0	0.0	0.0
2015-04-18 04:00:00	0	0.0	0.0
2015-04-18 04:30:00	0	0.0	0.0
2015-04-18 05:00:00	0	0.0	0.0
2015-04-18 05:30:00	89	130.0	50.0
2015-04-18 06:00:00	345	410.0	330.0
2015-04-18 06:30:00	652	860.0	810.0
2015-04-18 07:00:00	1032	1400.0	1280.0
2015-04-18 07:30:00	1483	2030.0	1850.0
2015-04-18 08:00:00	1892	2480.0	2430.0
2015-04-18 08:30:00	2208	3050.0	2900.0
2015-04-18 09:00:00	2488	3600.0	3110.0
2015-04-18 09:30:00	2753	4040.0	3370.0
2015-04-18 10:00:00	2585	3770.0	3750.0
2015-04-18 10:30:00	2583	3970.0	3830.0
2015-04-18 11:00:00	2922	4300.0	3980.0
2015-04-18 11:30:00	2710	3880.0	4050.0
2015-04-18 12:00:00	2741	4050.0	4120.0
2015-04-18 12:30:00	2801	4280.0	3840.0
2015-04-18 13:00:00	2913	4300.0	3430.0
2015-04-18 13:30:00	2753	4010.0	3640.0
2015-04-18 14:00:00	2561	3780.0	3460.0
2015-04-18 14:30:00	2260	3260.0	3040.0
2015-04-18 15:00:00	1904	2790.0	2650.0
2015-04-18 15:30:00	1437	1900.0	2120.0
2015-04-18 16:00:00	1113	1430.0	1660.0
2015-04-18 16:30:00	687	950.0	970.0
2015-04-18 17:00:00	465	580.0	400.0
2015-04-18 17:30:00	162	220.0	160.0
2015-04-18 18:00:00	2	0.0	10.0
2015-04-18 18:30:00	0	0.0	0.0
2015-04-18 19:00:00	0	0.0	0.0
2015-04-18 19:30:00	0	0.0	0.0
2015-04-18 20:00:00	0	0.0	0.0
2015-04-18 20:30:00	0	0.0	0.0
2015-04-18 21:00:00	0	0.0	0.0
2015-04-18 21:30:00	0	0.0	0.0
2015-04-18 22:00:00	0	0.0	0.0
2015-04-18 22:30:00	0	0.0	0.0
2015-04-18 23:00:00	0	0.0	0.0
2015-04-18 23:30:00	0	0.0	0.0
2015-04-19 00:00:00	0	0.0	0.0
2015-04-19 00:30:00	0	0.0	0.0
2015-04-19 01:00:00	0	0.0	0.0
2015-04-19 01:30:00	0	0.0	0.0
2015-04-19 02:00:00	0	0.0	0.0
2015-04-19 02:30:00	0	0.0	0.0
2015-04-19 03:00:00	0	0.0	0.0
2015-04-19 03:30:00	0	0.0	0.0
2015-04-19 04:00:00	0	0.0	0.0
2015-04-19 04:30:00	0	0.0	0.0
2015-04-19 05:00:00	0	0.0	0.0
2015-04-19 05:30:00	31	0.0	40.0
2015-04-19 06:00:00	132	130.0	310.0
2015-04-19 06:30:00	363	540.0	460.0
2015-04-19 07:00:00	517	750.0	560.0
2015-04-19 07:30:00	494	670.0	810.0
2015-04-19 08:00:00	511	700.0	1400.0
2015-04-19 08:30:00	581	890.0	2110.0
2015-04-19 09:00:00	684	1100.0	2380.0
2015-04-19 09:30:00	975	1780.0	2130.0
2015-04-19 10:00:00	1060	1650.0	1370.0
2015-04-19 10:30:00	1407	1840.0	960.0
2015-04-19 11:00:00	736	900.0	1100.0
2015-04-19 11:30:00	401	610.0	1430.0
2015-04-19 12:00:00	386	650.0	1410.0
2015-04-19 12:30:00	703	1000.0	1230.0
2015-04-19 13:00:00	576	760.0	1370.0
2015-04-19 13:30:00	536	780.0	1180.0
2015-04-19 14:00:00	445	700.0	1030.0
2015-04-19 14:30:00	346	510.0	1110.0
2015-04-19 15:00:00	270	350.0	1120.0
2015-04-19 15:30:00	251	380.0	1130.0
2015-04-19 16:00:00	164	350.0	1770.0
2015-04-19 16:30:00	93	130.0	1120.0
2015-04-19 17:00:00	14	40.0	580.0
2015-04-19 17:30:00	0	0.0	340.0
2015-04-19 18:00:00	0	0.0	40.0
2015-04-19 18:30:00	0	0.0	0.0
2015-04-19 19:00:00	0	0.0	0.0
2015-04-19 19:30:00	0	0.0	0.0
2015-04-19 20:00:00	0	0.0	0.0
2015-04-19 20:30:00	0	0.0	0.0
2015-04-19 21:00:00	0	0.0	0.0
2015-04-19 21:30:00	0	0.0	0.0
2015-04-19 22:00:00	0	0.0	0.0
2015-04-19 22:30:00	0	0.0	0.0
2015-04-19 23:00:00	0	0.0	0.0
2015-04-19 23:30:00	0	0.0	0.0
2015-04-20 00:00:00	0	0.0	0.0
2015-04-20 00:30:00	0	0.0	0.0
2015-04-20 01:00:00	0	0.0	0.0
2015-04-20 01:30:00	0	0.0	0.0
2015-04-20 02:00:00	0	0.0	0.0
2015-04-20 02:30:00	0	0.0	0.0
2015-04-20 03:00:00	0	0.0	0.0
2015-04-20 03:30:00	0	0.0	0.0
2015-04-20 04:00:00	0	0.0	0.0
2015-04-20 04:30:00	0	0.0	0.0
2015-04-20 05:00:00	0	0.0	0.0
2015-04-20 05:30:00	37	50.0	20.0
2015-04-20 06:00:00	318	370.0	130.0
2015-04-20 06:30:00	548	660.0	290.0
2015-04-20 07:00:00	517	460.0	520.0
2015-04-20 07:30:00	672	710.0	860.0
2015-04-20 08:00:00	678	640.0	1160.0
2015-04-20 08:30:00	901	360.0	1140.0
2015-04-20 09:00:00	1123	880.0	1020.0
2015-04-20 09:30:00	1244	1050.0	690.0
2015-04-20 10:00:00	816	710.0	3210.0
2015-04-20 10:30:00	1218	1540.0	430.0
2015-04-20 11:00:00	1223	1510.0	430.0
2015-04-20 11:30:00	1044	1510.0	1480.0
2015-04-20 12:00:00	500	1090.0	1840.0
2015-04-20 12:30:00	471	920.0	1780.0
2015-04-20 13:00:00	388	580.0	1270.0
2015-04-20 13:30:00	452	670.0	1830.0
2015-04-20 14:00:00	772	790.0	1300.0
2015-04-20 14:30:00	458	920.0	690.0
2015-04-20 15:00:00	631	1300.0	460.0
2015-04-20 15:30:00	375	540.0	870.0
2015-04-20 16:00:00	245	290.0	990.0
2015-04-20 16:30:00	123	70.0	270.0
2015-04-20 17:00:00	33	10.0	670.0
2015-04-20 17:30:00	0	0.0	210.0
2015-04-20 18:00:00	0	0.0	0.0
2015-04-20 18:30:00	0	0.0	0.0
2015-04-20 19:00:00	0	0.0	0.0
2015-04-20 19:30:00	0	0.0	0.0
2015-04-20 20:00:00	0	0.0	0.0
2015-04-20 20:30:00	0	0.0	0.0
2015-04-20 21:00:00	0	0.0	0.0
2015-04-20 21:30:00	0	0.0	0.0
2015-04-20 22:00:00	0	0.0	0.0
2015-04-20 22:30:00	0	0.0	0.0
2015-04-20 23:00:00	0	0.0	0.0
2015-04-20 23:30:00	0	0.0	0.0
2015-04-21 00:00:00	0	0.0	0.0
2015-04-21 00:30:00	0	0.0	0.0
2015-04-21 01:00:00	0	0.0	0.0
2015-04-21 01:30:00	0	0.0	0.0
2015-04-21 02:00:00	0	0.0	0.0
2015-04-21 02:30:00	0	0.0	0.0
2015-04-21 03:00:00	0	0.0	0.0
2015-04-21 03:30:00	0	0.0	0.0
2015-04-21 04:00:00	0	0.0	0.0
2015-04-21 04:30:00	0	0.0	0.0
2015-04-21 05:00:00	0	0.0	0.0
2015-04-21 05:30:00	1	0.0	0.0
2015-04-21 06:00:00	40	10.0	40.0
2015-04-21 06:30:00	146	320.0	150.0
2015-04-21 07:00:00	165	180.0	240.0
2015-04-21 07:30:00	162	180.0	230.0
2015-04-21 08:00:00	434	550.0	990.0
2015-04-21 08:30:00	441	660.0	1360.0
2015-04-21 09:00:00	433	620.0	1690.0
2015-04-21 09:30:00	473	560.0	2610.0
2015-04-21 10:00:00	730	880.0	3620.0
2015-04-21 10:30:00	500	780.0	3310.0
2015-04-21 11:00:00	453	530.0	3640.0
2015-04-21 11:30:00	457	650.0	2630.0
2015-04-21 12:00:00	1032	1320.0	2370.0
2015-04-21 12:30:00	956	1250.0	2420.0
2015-04-21 13:00:00	672	870.0	1780.0
2015-04-21 13:30:00	585	1140.0	1510.0
2015-04-21 14:00:00	799	2000.0	780.0
2015-04-21 14:30:00	1320	2290.0	380.0
2015-04-21 15:00:00	1658	2220.0	260.0
2015-04-21 15:30:00	1584	2550.0	160.0
2015-04-21 16:00:00	1249	1750.0	100.0
2015-04-21 16:30:00	652	840.0	70.0
2015-04-21 17:00:00	320	520.0	120.0
2015-04-21 17:30:00	90	200.0	10.0
2015-04-21 18:00:00	0	0.0	0.0
2015-04-21 18:30:00	0	0.0	0.0
2015-04-21 19:00:00	0	0.0	0.0
2015-04-21 19:30:00	0	0.0	0.0
2015-04-21 20:00:00	0	0.0	0.0
2015-04-21 20:30:00	0	0.0	0.0
2015-04-21 21:00:00	0	0.0	0.0
2015-04-21 21:30:00	0	0.0	0.0
2015-04-21 22:00:00	0	0.0	0.0
2015-04-21 22:30:00	0	0.0	0.0
2015-04-21 23:00:00	0	0.0	0.0
2015-04-21 23:30:00	0	0.0	0.0
2015-04-22 00:00:00	0	0.0	0.0
2015-04-22 00:30:00	0	0.0	0.0
2015-04-22 01:00:00	0	0.0	0.0
2015-04-22 01:30:00	0	0.0	0.0
2015-04-22 02:00:00	0	0.0	0.0
2015-04-22 02:30:00	0	0.0	0.0
2015-04-22 03:00:00	0	0.0	0.0
2015-04-22 03:30:00	0	0.0	0.0
2015-04-22 04:00:00	0	0.0	0.0
2015-04-22 04:30:00	0	0.0	0.0
2015-04-22 05:00:00	0	0.0	0.0
2015-04-22 05:30:00	139	120.0	10.0
2015-04-22 06:00:00	455	480.0	230.0
2015-04-22 06:30:00	499	1100.0	830.0
2015-04-22 07:00:00	1228	1750.0	1360.0
2015-04-22 07:30:00	1738	2060.0	1930.0
2015-04-22 08:00:00	1849	2590.0	2450.0
2015-04-22 08:30:00	2033	2970.0	3000.0
2015-04-22 09:00:00	2537	3690.0	3060.0
2015-04-22 09:30:00	2749	2810.0	3330.0
2015-04-22 10:00:00	2640	2650.0	3520.0
2015-04-22 10:30:00	2600	3340.0	3930.0
2015-04-22 11:00:00	2900	4150.0	4340.0
2015-04-22 11:30:00	2532	4190.0	3610.0
2015-04-22 12:00:00	2958	4200.0	3250.0
2015-04-22 12:30:00	2359	4450.0	3560.0
2015-04-22 13:00:00	2857	3690.0	3710.0
2015-04-22 13:30:00	2827	3480.0	3280.0
2015-04-22 14:00:00	1453	2010.0	3550.0
2015-04-22 14:30:00	958	1400.0	3130.0
2015-04-22 15:00:00	395	440.0	2650.0
2015-04-22 15:30:00	213	270.0	860.0
2015-04-22 16:00:00	176	250.0	740.0
2015-04-22 16:30:00	125	140.0	450.0
2015-04-22 17:00:00	0	20.0	270.0
2015-04-22 17:30:00	0	0.0	80.0
2015-04-22 18:00:00	0	0.0	10.0
2015-04-22 18:30:00	0	0.0	0.0
2015-04-22 19:00:00	0	0.0	0.0
2015-04-22 19:30:00	0	0.0	0.0
2015-04-22 20:00:00	0	0.0	0.0
2015-04-22 20:30:00	0	0.0	0.0
2015-04-22 21:00:00	0	0.0	0.0
2015-04-22 21:30:00	0	0.0	0.0
2015-04-22 22:00:00	0	0.0	0.0
2015-04-22 22:30:00	0	0.0	0.0
2015-04-22 23:00:00	0	0.0	0.0
2015-04-22 23:30:00	0	0.0	0.0
2015-04-23 00:00:00	0	0.0	0.0
2015-04-23 00:30:00	0	0.0	0.0
2015-04-23 01:00:00	0	0.0	0.0
2015-04-23 01:30:00	0	0.0	0.0
2015-04-23 02:00:00	0	0.0	0.0
2015-04-23 02:30:00	0	0.0	0.0
2015-04-23 03:00:00	0	0.0	0.0
2015-04-23 03:30:00	0	0.0	0.0
2015-04-23 04:00:00	0	0.0	0.0
2015-04-23 04:30:00	0	0.0	0.0
2015-04-23 05:00:00	0	0.0	0.0
2015-04-23 05:30:00	125	110.0	60.0
2015-04-23 06:00:00	380	460.0	340.0
2015-04-23 06:30:00	777	950.0	810.0
2015-04-23 07:00:00	970	1370.0	1300.0
2015-04-23 07:30:00	1183	1730.0	1920.0
2015-04-23 08:00:00	1614	2420.0	2410.0
2015-04-23 08:30:00	2135	3180.0	2840.0
2015-04-23 09:00:00	2428	3580.0	3230.0
2015-04-23 09:30:00	2651	3940.0	3560.0
2015-04-23 10:00:00	2797	4260.0	3800.0
2015-04-23 10:30:00	2893	4480.0	4000.0
2015-04-23 11:00:00	2974	4590.0	4110.0
2015-04-23 11:30:00	3012	4690.0	4130.0
2015-04-23 12:00:00	2984	4680.0	4140.0
2015-04-23 12:30:00	2932	4590.0	4090.0
2015-04-23 13:00:00	2867	4440.0	3940.0
2015-04-23 13:30:00	2692	4150.0	3710.0
2015-04-23 14:00:00	2490	3770.0	3440.0
2015-04-23 14:30:00	2211	3290.0	3040.0
2015-04-23 15:00:00	1876	2630.0	2540.0
2015-04-23 15:30:00	1533	2150.0	1910.0
2015-04-23 16:00:00	1163	1580.0	1550.0
2015-04-23 16:30:00	745	1010.0	920.0
2015-04-23 17:00:00	367	490.0	410.0
2015-04-23 17:30:00	82	50.0	210.0
2015-04-23 18:00:00	0	0.0	10.0
2015-04-23 18:30:00	0	0.0	0.0
2015-04-23 19:00:00	0	0.0	0.0
2015-04-23 19:30:00	0	0.0	0.0
2015-04-23 20:00:00	0	0.0	0.0
2015-04-23 20:30:00	0	0.0	0.0
2015-04-23 21:00:00	0	0.0	0.0
2015-04-23 21:30:00	0	0.0	0.0
2015-04-23 22:00:00	0	0.0	0.0
2015-04-23 22:30:00	0	0.0	0.0
2015-04-23 23:00:00	0	0.0	0.0
2015-04-23 23:30:00	0	0.0	0.0
2015-04-24 00:00:00	0	0.0	0.0
2015-04-24 00:30:00	0	0.0	0.0
2015-04-24 01:00:00	0	0.0	0.0
2015-04-24 01:30:00	0	0.0	0.0
2015-04-24 02:00:00	0	0.0	0.0
2015-04-24 02:30:00	0	0.0	0.0
2015-04-24 03:00:00	0	0.0	0.0
2015-04-24 03:30:00	0	0.0	0.0
2015-04-24 04:00:00	0	0.0	0.0
2015-04-24 04:30:00	0	0.0	0.0
2015-04-24 05:00:00	0	0.0	0.0
2015-04-24 05:30:00	130	170.0	60.0
2015-04-24 06:00:00	360	570.0	290.0
2015-04-24 06:30:00	715	660.0	840.0
2015-04-24 07:00:00	973	1470.0	1350.0
2015-04-24 07:30:00	1478	1880.0	1860.0
2015-04-24 08:00:00	1192	1560.0	2290.0
2015-04-24 08:30:00	2107	2910.0	2840.0
2015-04-24 09:00:00	2266	3260.0	3130.0
2015-04-24 09:30:00	2437	3190.0	3360.0
2015-04-24 10:00:00	2789	4020.0	3570.0
2015-04-24 10:30:00	2917	4290.0	3800.0
2015-04-24 11:00:00	2873	4190.0	3860.0
2015-04-24 11:30:00	3013	4570.0	3980.0
2015-04-24 12:00:00	2923	4540.0	3910.0
2015-04-24 12:30:00	2965	4420.0	3930.0
2015-04-24 13:00:00	2771	4170.0	3550.0
2015-04-24 13:30:00	2400	3370.0	3200.0
2015-04-24 14:00:00	2357	3410.0	2600.0
2015-04-24 14:30:00	2298	3080.0	2750.0
2015-04-24 15:00:00	1818	2400.0	1850.0
2015-04-24 15:30:00	1425	1850.0	1260.0
2015-04-24 16:00:00	871	1210.0	1010.0
2015-04-24 16:30:00	482	670.0	820.0
2015-04-24 17:00:00	279	300.0	530.0
2015-04-24 17:30:00	119	180.0	370.0
2015-04-24 18:00:00	1	0.0	50.0
2015-04-24 18:30:00	0	0.0	0.0
2015-04-24 19:00:00	0	0.0	0.0
2015-04-24 19:30:00	0	0.0	0.0
2015-04-24 20:00:00	0	0.0	0.0
2015-04-24 20:30:00	0	0.0	0.0
2015-04-24 21:00:00	0	0.0	0.0
2015-04-24 21:30:00	0	0.0	0.0
2015-04-24 22:00:00	0	0.0	0.0
2015-04-24 22:30:00	0	0.0	0.0
2015-04-24 23:00:00	0	0.0	0.0
2015-04-24 23:30:00	0	0.0	0.0
2015-04-25 00:00:00	0	0.0	0.0
2015-04-25 00:30:00	0	0.0	0.0
2015-04-25 01:00:00	0	0.0	0.0
2015-04-25 01:30:00	0	0.0	0.0
2015-04-25 02:00:00	0	0.0	0.0
2015-04-25 02:30:00	0	0.0	0.0
2015-04-25 03:00:00	0	0.0	0.0
2015-04-25 03:30:00	0	0.0	0.0
2015-04-25 04:00:00	0	0.0	0.0
2015-04-25 04:30:00	0	0.0	0.0
2015-04-25 05:00:00	0	0.0	0.0
2015-04-25 05:30:00	113	80.0	60.0
2015-04-25 06:00:00	334	390.0	240.0
2015-04-25 06:30:00	655	830.0	410.0
2015-04-25 07:00:00	1063	1350.0	860.0
2015-04-25 07:30:00	1426	2020.0	1800.0
2015-04-25 08:00:00	1796	2480.0	2270.0
2015-04-25 08:30:00	2122	3010.0	2720.0
2015-04-25 09:00:00	2410	3470.0	3060.0
2015-04-25 09:30:00	2145	3290.0	3380.0
2015-04-25 10:00:00	2354	3770.0	3310.0
2015-04-25 10:30:00	2181	3880.0	3550.0
2015-04-25 11:00:00	2495	4210.0	4080.0
2015-04-25 11:30:00	2583	4500.0	3680.0
2015-04-25 12:00:00	2957	4510.0	2850.0
2015-04-25 12:30:00	2693	3000.0	2010.0
2015-04-25 13:00:00	1168	1460.0	2040.0
2015-04-25 13:30:00	1294	1680.0	1870.0
2015-04-25 14:00:00	929	1010.0	3320.0
2015-04-25 14:30:00	1250	1570.0	1480.0
2015-04-25 15:00:00	640	1090.0	2430.0
2015-04-25 15:30:00	558	670.0	2130.0
2015-04-25 16:00:00	490	490.0	1550.0
2015-04-25 16:30:00	331	280.0	540.0
2015-04-25 17:00:00	40	80.0	260.0
2015-04-25 17:30:00	0	0.0	0.0
2015-04-25 18:00:00	0	0.0	0.0
2015-04-25 18:30:00	0	0.0	0.0
2015-04-25 19:00:00	0	0.0	0.0
2015-04-25 19:30:00	0	0.0	0.0
2015-04-25 20:00:00	0	0.0	0.0
2015-04-25 20:30:00	0	0.0	0.0
2015-04-25 21:00:00	0	0.0	0.0
2015-04-25 21:30:00	0	0.0	0.0
2015-04-25 22:00:00	0	0.0	0.0
2015-04-25 22:30:00	0	0.0	0.0
2015-04-25 23:00:00	0	0.0	0.0
2015-04-25 23:30:00	0	0.0	0.0
