date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2015-10-25	晴れ	晴れ　明け方　まで　くもり	北の風　やや強く　海上　では　はじめ　北の風　強く	２メートル　後　１．５メートル	0	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	4	4	4	4	4	4	3	3	15	21	20	18	16	18	20	20	17	15
2015-10-26	晴れ	晴れ	北の風　後　南の風　海上　では　北の風　やや強く	１．５メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北東	北	南東	南	南	南	南	3	3	2	2	2	2	3	3	12	19	14	13	12	15	17	18	16	16
2015-10-27	くもり時々晴れ	くもり　昼過ぎ　まで　時々　晴れ　所により　夜遅く　雨	南の風　海上　では　南の風　やや強く	１メートル　後　１．５メートル	10	10	10	30	くもり	晴れ	晴れ	くもり	晴れ	くもり	くもり	くもり	南	北西	南西	南	南	南	南	南	2	1	3	3	3	3	3	3	14	22	16	16	15	19	21	21	20	20
2015-10-28	くもり一時雨	くもり　時々　晴れ　明け方　まで　雨	南の風　やや強く　後　北東の風	２メートル　後　１．５メートル	50	20	10	10	雨	雨	くもり	晴れ	晴れ	晴れ	くもり	くもり	南	南	南西	南西	東	北	北東	北東	4	4	2	2	2	3	3	3	18	24	20	19	19	22	23	23	20	19
2015-10-29	くもり	くもり　昼前　から　昼過ぎ　晴れ　所により　朝　まで　雨	北東の風　後　南の風　海上　では　北東の風　やや強く	１．５メートル　後　１メートル	30	20	10	20	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	北東	北東	北東	北東	南	南	南	北	3	3	3	2	2	2	2	2	17	21	19	18	18	19	20	20	18	17
2015-10-30	くもり後晴れ	くもり　昼前　から　晴れ	北の風　後　南西の風　やや強く	１メートル　後　１．５メートル	10	10	0	0	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南西	南西	南西	北	2	2	2	3	4	4	4	2	15	24	17	16	16	16	20	23	19	17
2015-10-31	晴れ時々くもり	晴れ　朝晩　くもり	北の風　日中　東の風	１メートル	10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北東	東	東	北	北	2	2	2	2	2	2	2	2	13	20	14	14	13	16	19	19	17	15
2015-11-01	晴れ時々くもり	晴れ　朝晩　くもり	北東の風　後　東の風　海上　では　はじめ　北東の風　やや強く	１メートル	10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北東	北東	北東	北東	北東	東	東	東	3	3	3	2	1	2	2	2	12	19	15	13	13	15	18	18	16	15
2015-11-02	雨	雨　夜　くもり	北の風　やや強く　後　北西の風	１メートル　後　１．５メートル	60	90	60	10	雨	雨	雨	雨	雨	雨	くもり	くもり	北	北	北	北	北	北	北西	北西	2	3	4	4	4	3	3	3	11	14	12	12	12	12	12	13	13	14
2015-11-03	晴れ時々くもり	晴れ　時々　くもり	北の風	１．５メートル　後　１メートル	10	0	0	0	くもり	くもり	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北	北	北	北	北	北	北	北	1	1	2	2	2	2	2	2	12	20	14	13	13	16	19	19	17	16
2015-11-04	晴れ	晴れ	北の風　後　東の風	１メートル	0	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	東	東	東	北	2	2	2	2	2	2	2	2	12	20	15	14	13	15	19	18	16	15
2015-11-05	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　南の風	１メートル	0	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	東	南	南	北	2	2	2	1	2	2	2	1	12	21	14	13	12	15	19	20	17	16
2015-11-06	晴れ	晴れ　夜　くもり	北の風　後　北東の風	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	北東	北東	北東	北東	2	2	2	2	2	2	2	3	11	21	15	13	12	16	19	20	18	16
2015-11-07	くもり	くもり　明け方　まで　晴れ　所により　夕方　から　雨	北の風　後　北東の風	１メートル	0	10	20	30	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北東	北東	東	東	北東	2	2	2	2	2	2	2	2	13	19	16	15	14	16	18	17	16	16
2015-11-08	くもり後雨	くもり　昼前　から　雨	北東の風　後　南の風　やや強く	１メートル　後　１．５メートル	30	60	80	70	くもり	くもり	くもり	雨	雨	雨	雨	雨	北東	北東	北東	南	南	南	南	南	3	2	2	3	4	4	4	4	14	18	16	15	15	17	17	16	17	19
2015-11-09	雨後くもり	雨　昼過ぎ　から　くもり	南の風　やや強く　後　南西の風　やや強く　海上　では　南の風　強く	２メートル	50	60	40	20	くもり	雨	雨	雨	くもり	くもり	くもり	くもり	南	南	南	南西	南西	南西	南西	南西	4	4	4	4	4	4	3	3	18	23	19	19	19	21	22	22	21	21
2015-11-10	くもり時々雨	くもり　時々　雨	北の風　後　北東の風　海上　では　後　北東の風　やや強く	１．５メートル　後　１メートル	50	50	50	40	くもり	雨	雨	くもり	くもり	雨	くもり	くもり	北	北	北東	北東	北東	北東	北東	北東	3	2	2	2	2	3	3	3	16	19	20	17	17	18	18	18	18	18
2015-11-11	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　東の風　海上　では　はじめ　北東の風　やや強く	１メートル	20	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	東	東	東	東	2	2	2	2	2	2	2	2	14	18	17	16	15	16	17	17	15	14
2015-11-12	くもり	くもり　昼過ぎ　から　夕方　晴れ	北の風　海上　では　北東の風　やや強く	１メートル	10	10	10	10	くもり	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	北	北	北	北	北	北	北	北	3	3	3	3	3	3	3	3	11	17	14	13	12	13	15	16	14	13
2015-11-13	くもり	くもり　昼前　から　昼過ぎ　晴れ	北の風　後　北東の風　海上　では　北の風　やや強く	１．５メートル　後　１メートル	10	10	10	10	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北東	北東	北東	北東	北東	3	3	3	3	2	2	2	3	12	17	13	13	13	14	16	16	15	14
2015-11-14	くもり後雨	くもり　昼前　から　雨	北の風　海上　では　北東の風　やや強く	１メートル　後　２メートル	30	70	80	80	くもり	くもり	くもり	雨	雨	雨	雨	雨	北	北	北	北	北	北	北	北	2	2	2	2	2	2	2	3	12	15	15	14	14	13	13	13	14	15
2015-11-15	雨後くもり	雨　昼過ぎ　から　くもり	南東の風　やや強く　後　北の風	２．５メートル　後　１．５メートル　うねり　を伴う	70	60	30	10	雨	雨	雨	雨	くもり	くもり	くもり	くもり	南東	南東	南東	南東	北東	北	北	北	4	4	3	3	2	2	3	3	13	20	14	14	14	18	19	19	18	18
2015-11-16	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南東の風	１．５メートル　後　１メートル	0	0	0	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北東	南東	南東	南東	南東	南東	3	2	2	2	2	2	2	2	15	21	18	17	16	18	20	20	19	18
2015-11-17	くもり	くもり　朝　から　昼前　晴れ　所により　朝晩　雨	南西の風　後　南の風	１メートル	40	0	10	30	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	北	南西	南西	南西	南	南	南	北	2	3	3	2	2	2	2	2	15	22	18	17	16	20	21	20	19	19
2015-11-18	雨時々止む	雨　昼前　まで　時々　くもり	北の風　海上　では　後　北の風　やや強く	１メートル　後　１．５メートル	60	60	80	70	雨	くもり	雨	くもり	雨	雨	雨	雨	北	北	北	北	北	北	北	北	2	2	2	2	2	2	3	3	15	18	18	16	16	17	17	16	16	16
2015-11-19	くもり一時雨	くもり　時々　晴れ　未明　雨	北の風　やや強く　後　北東の風　海上　では　はじめ　北の風　強く	２メートル　後　１メートル	100	10	0	10	雨	くもり	晴れ	くもり	晴れ	くもり	くもり	くもり	北	北	北	北	北東	東	北東	北東	4	4	4	3	3	3	3	3	12	17	15	14	13	15	16	16	14	14
2015-11-20	くもり一時雨	くもり　昼過ぎ　一時　雨	北の風	１メートル	10	20	50	10	くもり	くもり	くもり	くもり	雨	くもり	くもり	くもり	北	北	北	北	北	北	北	北	2	2	2	2	1	1	2	2	12	15	14	13	13	14	14	14	14	14
2015-11-21	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　北東の風	１メートル	0	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北東	北東	北東	北東	北東	2	2	2	2	2	2	3	3	11	20	13	13	12	16	20	19	17	15
2015-11-22	くもり	くもり	北の風　後　北東の風　海上　では　北東の風　やや強く	１．５メートル	10	10	10	10	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北	北東	北東	北東	北東	3	3	3	3	3	3	3	3	12	17	14	13	13	14	16	16	15	14
2015-11-23	くもり後雨	くもり　夕方　から　雨	北の風　海上　では　はじめ　北の風　やや強く	１．５メートル	10	20	50	60	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	北	北	北	北	北	北	北	北	3	3	3	3	2	2	2	2	12	15	14	13	13	14	14	14	14	13
2015-11-24	くもり一時雨	くもり　明け方　まで　雨	北の風　後　やや強く	１．５メートル	60	20	0	10	雨	雨	くもり	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	南東	北	北	北	2	2	1	1	1	2	4	4	13	20	14	14	14	15	19	19	18	16
2015-11-25	くもり後雨	くもり　昼過ぎ　から　雨	北東の風　後　北の風　やや強く	２メートル	10	40	70	60	くもり	くもり	くもり	くもり	雨	雨	雨	雨	北東	北東	北東	北東	北東	北	北	北	3	3	3	3	3	4	4	4	11	12	13	12	12	12	10	9	8	8
2015-11-26	雨後くもり	雨　昼前　から　くもり	北の風　やや強く　後　西の風　やや強く	２メートル　後　１．５メートル	80	60	20	10	雨	雨	雨	くもり	くもり	くもり	晴れ	晴れ	北	北	北	北	北東	南西	南西	西	4	4	4	3	3	3	4	4	7	13	8	8	8	9	11	12	12	13
2015-11-27	晴れ	晴れ	西の風　やや強く　海上　では　西の風　強く	２．５メートル　うねり　を伴う	10	10	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	西	西	西	西	西	4	4	4	4	4	4	4	3	9	15	13	11	10	13	14	14	12	11
2015-11-28	晴れ	晴れ	西の風　後　北の風　海上　では　はじめ　西の風　やや強く	１．５メートル　後　１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	西	南	南	北	北	2	2	2	2	2	2	2	2	7	16	10	8	8	12	15	15	12	12
2015-11-29	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　北東の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	北	北東	北東	北東	2	2	2	2	2	1	2	3	6	15	10	9	7	11	14	14	12	11
2015-11-30	くもり後晴れ	くもり　昼前　から　晴れ	北の風　日中　南の風	１メートル	20	10	0	0	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南	南東	北	北	3	2	2	1	2	2	2	3	8	16	10	9	9	10	14	15	14	12
2015-12-01	晴れ	晴れ　夜　くもり	北の風　日中　北東の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北東	北東	北東	北	北	2	2	3	2	2	2	3	3	8	16	10	9	9	11	15	15	14	12
2015-12-02	くもり後一時雨	晴れ　後　くもり　夜　雨	北の風　日中　北東の風	１メートル　後　１．５メートル	0	0	20	50	晴れ	晴れ	晴れ	くもり	くもり	くもり	雨	雨	北	北	北	北	北東	北東	北	北	3	2	2	2	2	1	2	2	7	14	10	9	8	9	12	13	12	11
2015-12-03	雨後晴れ	雨　昼過ぎ　から　くもり　後　晴れ	北の風　後　西の風　やや強く	１．５メートル　後　２．５メートル　うねり　を伴う	60	70	20	10	くもり	雨	雨	雨	くもり	晴れ	晴れ	晴れ	西	北	北	北	西	西	西	西	2	2	2	3	4	4	4	4	9	17	11	12	11	10	12	16	16	13
2015-12-04	晴れ	晴れ	西の風　やや強く　海上　では　西の風　強く	３メートル　うねり　を伴う	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	西	西	西	西	西	4	4	4	4	4	4	4	3	8	14	10	10	9	11	13	13	12	11
2015-12-05	晴れ	晴れ	南西の風　海上　では　西の風　やや強く	２．５メートル　後　１．５メートル　うねり　を伴う	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	南西	南西	南西	南西	南西	南西	北西	北西	3	3	2	2	2	2	2	2	7	15	9	8	8	11	14	14	12	11
2015-12-06	晴れ後くもり	晴れ　昼過ぎ　から　くもり	北の風　海上　では　北東の風　やや強く	１メートル	0	0	10	20	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北	北	北	北	北	北	北	北東	2	3	3	3	2	2	2	2	7	13	10	9	8	11	12	12	11	10
2015-12-07	くもり時々晴れ	くもり　時々　晴れ　所により　明け方　まで　雨	北東の風　日中　東の風	１メートル	20	10	10	10	くもり	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	北東	北東	北東	北東	東	東	北東	北東	2	2	2	2	2	2	2	2	7	11	10	8	8	8	9	10	10	9
2015-12-08	晴れ時々くもり	晴れ　時々　くもり	北の風　後　北東の風　海上　では　北の風　やや強く	１．５メートル　後　１メートル	10	10	0	0	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北	北	北	北	北東	北東	北東	北	3	2	2	3	2	2	2	2	6	13	9	8	7	8	12	12	11	10
2015-12-09	晴れ	晴れ	北の風　後　東の風　海上　では　はじめ　北東の風　やや強く	１．５メートル　後　１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	東	東	東	南	2	2	2	2	1	1	1	1	5	13	8	7	6	8	11	12	9	9
2015-12-10	くもり後一時雨	晴れ　後　くもり　夜遅く　雨	南西の風　後　南の風　海上　では　後　南の風　やや強く	１メートル　後　１．５メートル	0	0	10	50	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	雨	南西	南西	南西	南	南	南	南	南	2	2	2	3	3	3	3	3	7	16	8	8	8	11	14	15	14	13
2015-12-11	雨後くもり	雨　昼過ぎ　から　くもり　所により　明け方　から　昼前　雷を伴い　激しく　降る	南の風　強く　後　南西の風　海上　では　南の風　非常に強く	２．５メートル　後　４メートル　うねり　を伴う	80	80	30	10	雨	雨	雨	雨	くもり	くもり	晴れ	晴れ	南	南	南	南	南	南	南西	南西	4	4	4	4	4	4	4	3	12	20	13	13	15	17	19	19	18	16
2015-12-12	晴れ時々くもり	晴れ　朝晩　くもり	北の風　やや強く　後　北東の風	３メートル　後　１．５メートル　うねり　を伴う	10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北東	北東	北東	北	北	4	4	4	3	3	3	2	2	12	15	14	13	13	14	14	14	13	13
2015-12-13	くもり時々雨	くもり　時々　雨	北の風　海上　では　北東の風　やや強く	２メートル	40	60	50	30	くもり	くもり	雨	雨	くもり	雨	くもり	くもり	北	北	北	北	北	北	北	北	3	2	2	3	2	2	2	2	8	11	9	9	9	10	10	10	10	10
2015-12-14	くもり	くもり	北の風　海上　では　北東の風　やや強く	１．５メートル　後　１メートル	20	20	10	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北	北	北	北	北	3	2	2	2	2	2	2	2	10	13	10	10	10	11	12	12	11	11
2015-12-15	くもり	くもり　昼過ぎ　晴れ	北の風　後　南西の風　海上　では　後　南西の風　やや強く	１メートル	20	10	10	20	くもり	くもり	くもり	くもり	晴れ	くもり	くもり	くもり	北	北	北	北	北東	南西	南西	南西	3	2	2	2	2	2	3	3	10	15	11	11	11	11	14	14	14	14
2015-12-16	くもり後晴れ	くもり　昼前　から　晴れ　所により　明け方　まで　雨	南西の風　後　やや強く	１メートル　後　１．５メートル	20	10	10	10	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	南西	南西	南西	南西	南西	南西	西	西	3	3	3	4	4	4	4	4	11	19	13	12	12	13	18	17	15	14
2015-12-17	晴れ後くもり	晴れ　夕方　から　くもり　所により　夜　雨	北の風　日中　東の風　海上　では　西の風　やや強く	１．５メートル　後　１メートル	10	10	20	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	東	東	北	北	3	3	2	2	2	2	3	3	8	13	12	10	9	10	12	11	9	8
2015-12-18	晴れ	晴れ	北の風　はじめ　やや強く	１．５メートル　後　１メートル	10	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	北	東	東	北	4	4	3	3	2	2	2	2	5	11	7	6	6	8	10	10	8	7
2015-12-19	晴れ	晴れ	北の風　後　やや強く	１メートル	10	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	2	3	3	3	3	4	4	4	4	12	6	5	5	7	11	11	8	7
2015-12-20	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	南	南	南	北	2	2	2	1	2	2	2	2	4	11	6	5	5	7	10	10	9	8
2015-12-21	くもり	くもり　所により　明け方　から　朝　雨	西の風　後　北西の風　海上　では　南西の風　やや強く	１メートル	30	30	20	0	くもり	くもり	くもり	くもり	くもり	くもり	くもり	晴れ	西	西	西	西	南西	南西	北西	北西	2	2	2	2	3	3	3	3	6	13	8	7	7	9	11	12	12	11
2015-12-22	晴れ	晴れ　夜　くもり	北の風　やや強く　後　北東の風	１．５メートル　後　１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	北	北東	北東	北東	4	4	4	3	3	3	2	2	7	14	9	8	8	11	13	13	11	10
2015-12-23	くもり後雨	くもり　夕方　から　雨	北東の風　後　北の風	１メートル	10	20	50	80	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	北東	北東	北東	北	北	北	北	北	2	2	2	2	2	2	2	2	6	10	8	8	7	7	9	9	8	7
2015-12-24	くもり一時雨	くもり　明け方　まで　雨	北の風　後　北東の風　海上　では　北の風　やや強く	１．５メートル　後　１メートル	70	30	10	20	雨	雨	くもり	くもり	晴れ	晴れ	くもり	くもり	北	北	北	北	北東	北東	北東	東	2	2	3	3	2	2	2	2	6	16	7	7	8	10	14	15	13	12
2015-12-25	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　明け方　まで　雨	北の風　後　やや強く	１．５メートル	20	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	東	北	北	北	北	北	北	北	2	3	2	3	4	4	4	4	9	16	11	10	10	11	15	15	11	10
2015-12-26	晴れ	晴れ　明け方　まで　くもり	北の風　後　西の風　やや強く	１メートル　後　１．５メートル	10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北東	南西	西	西	西	西	3	3	2	2	4	4	4	4	6	15	9	7	7	8	13	14	12	10
2015-12-27	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	西の風　やや強く　後　北の風　海上　では　はじめ　西の風　強く	２メートル　後　１．５メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	西	西	北	北	北	北	北	北	4	4	4	3	3	3	3	2	6	11	8	8	7	9	11	10	7	6
2015-12-28	晴れ時々くもり	晴れ　朝晩　くもり	北の風　日中　東の風	１メートル	10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	北	北	北	北	東	東	北	北	2	2	2	2	2	2	2	2	4	9	5	5	5	6	8	8	7	6
2015-12-29	晴れ時々くもり	晴れ　昼前　まで　時々　くもり	北の風　海上　では　北の風　やや強く	１メートル	10	10	0	0	晴れ	くもり	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	2	2	3	3	2	2	2	2	3	10	4	4	5	7	9	9	7	6
2015-12-30	くもり時々晴れ	くもり　時々　晴れ	北の風　後　東の風	１メートル	0	0	10	10	晴れ	くもり	くもり	晴れ	くもり	晴れ	くもり	くもり	北	北	北	北	東	東	東	北	2	2	2	2	2	2	2	2	3	10	5	4	4	5	9	10	8	7
2015-12-31	くもり時々晴れ	くもり　時々　晴れ	北の風　海上　では　後　北の風　やや強く	１メートル	10	20	20	10	くもり	晴れ	くもり	くもり	くもり	晴れ	晴れ	くもり	北	北	北	北	東	北	北	北	2	2	2	2	2	2	3	3	4	11	6	5	5	5	8	10	9	8
2016-01-01	晴れ	晴れ　明け方　まで　くもり　所により　未明　雨	北の風　海上　では　北の風　やや強く	１メートル	20	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	3	3	3	2	2	1	2	2	5	12	7	6	6	8	11	12	9	8
2016-01-02	晴れ時々くもり	晴れ　昼前　まで　時々　くもり	北の風　後　南西の風　やや強く　海上　では　南西の風　強く	１メートル　後　１．５メートル	0	0	0	0	晴れ	くもり	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	南西	南西	南西	西	西	2	2	2	2	4	4	3	2	4	16	6	5	5	7	14	15	12	10
2016-01-03	晴れ	晴れ	北西の風　日中　北東の風　海上　では　南西の風　やや強く	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北東	北東	北西	北西	2	2	2	2	2	2	2	2	5	17	8	6	6	9	15	16	14	12
2016-01-04	晴れ	晴れ	北の風　後　南西の風　海上　では　南西の風　やや強く	１メートル　後　１．５メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	南西	南西	北西	北西	2	2	2	2	2	2	2	2	6	16	11	7	7	10	15	15	14	12
2016-01-05	晴れ後くもり	晴れ　夕方　から　くもり	北の風　日中　北東の風	１メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北東	北東	北	北	北	3	2	2	2	2	2	2	3	7	14	10	9	8	10	13	13	12	11
2016-01-06	くもり	くもり	北の風　日中　東の風	１メートル	0	10	10	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	東	東	北東	北	北	2	2	2	2	3	2	2	2	7	13	11	9	8	9	12	12	10	10
2016-01-07	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北の風　海上　では　後　北の風　やや強く	１メートル　後　１．５メートル	20	0	10	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	北	北	北	北	2	2	2	2	3	3	3	2	7	13	9	9	8	10	12	12	9	8
2016-01-08	くもり時々晴れ	くもり　朝晩　晴れ	北東の風　後　南西の風　やや強く	１メートル　後　１．５メートル	10	10	10	10	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	晴れ	北東	北	東	南西	南西	南西	北	北	2	2	2	3	4	4	4	4	5	12	7	6	6	7	11	11	10	8
2016-01-09	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　東の風	１メートル	0	0	0	10	晴れ	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	北東	東	東	北	2	2	3	3	2	2	2	2	5	11	7	6	6	8	10	10	9	8
2016-01-10	晴れ	晴れ	北の風　後　南東の風	１メートル　後　１．５メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北西	北西	北	南東	南東	北	北西	2	2	2	2	2	2	3	2	4	13	7	6	5	7	12	12	10	9
2016-01-11	晴れ時々くもり	晴れ　時々　くもり	北の風　日中　東の風	１メートル	0	0	0	10	晴れ	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	北	東	東	北	北	3	3	2	2	2	2	2	2	4	11	7	5	5	7	10	10	9	8
2016-01-12	くもり	くもり	北の風	１メートル	10	20	20	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北	北	北	北	北	2	2	2	2	2	2	2	2	4	7	7	6	5	6	6	6	6	6
2016-01-13	晴れ時々くもり	晴れ　時々　くもり	北の風　後　西の風　海上　では　後　南西の風　やや強く	１メートル	10	10	10	10	晴れ	くもり	くもり	晴れ	晴れ	くもり	晴れ	晴れ	北	北	北	北	南	南	西	西	3	3	3	3	3	3	3	3	2	9	4	3	3	4	6	8	8	7
2016-01-14	晴れ	晴れ	北西の風　後　西の風　やや強く	１メートル　後　１．５メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北	南東	南西	西	西	北	3	3	2	2	4	4	4	3	2	11	6	3	3	5	10	10	9	8
2016-01-15	晴れ後くもり	晴れ　夕方　から　くもり	北の風　日中　東の風	１メートル	0	0	10	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北東	東	東	北	北	2	2	2	2	2	2	3	3	2	10	6	4	3	4	8	9	8	7
2016-01-16	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨か雪	北の風　日中　東の風　海上　では　後　北東の風　やや強く	１メートル	20	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	東	東	北	北	2	2	2	2	2	1	2	2	3	11	6	4	4	5	10	10	9	8
2016-01-17	くもり後一時雨	くもり　夜遅く　雨	北の風　日中　東の風　海上　では　後　北東の風　やや強く	１メートル	10	0	10	60	くもり	くもり	晴れ	くもり	くもり	くもり	くもり	雨	北	北	北	北	東	東	東	北	2	2	2	2	2	2	2	3	3	9	6	5	4	5	8	8	8	7
2016-01-18	雨か雪後くもり	雨か雪　夕方　から　くもり	北東の風　やや強く　後　南西の風　やや強く　海上　では　北の風　強く	２．５メートル　後　３メートル　うねり　を伴う	90	90	50	10	雨	雨	雨	雨	雨	くもり	くもり	晴れ	北東	北東	北	北西	北西	北	南西	南西	4	4	4	4	4	4	4	4	3	8	5	4	3	4	6	7	7	8
2016-01-19	晴れ	晴れ	西の風　やや強く　海上　では　西の風　非常に強く	４メートル　うねり　を伴う	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	西	西	西	西	西	4	4	4	4	4	4	4	4	3	7	7	5	4	5	6	6	5	4
2016-01-20	晴れ	晴れ	西の風　やや強く　後　北西の風　海上　では　西の風　強く	３メートル　後　２メートル　うねり　を伴う	0	10	0	0	晴れ	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	北西	北西	北西	北西	北西	4	4	4	4	4	3	3	3	1	9	2	2	3	6	8	8	6	4
