date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2016-10-03	くもり後雨	くもり　昼過ぎ　から　雨	北西の風　日中　南西の風		20	40	70	50	くもり	くもり	くもり	くもり	雨	雨	雨	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	21	25	23	23	22	24	23	23	21	23
2016-10-04	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　南西の風		10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	くもり	北西	北西	北西	北西	南西	南西	南西	南西	1	1	3	3	2	1	1	1	19	31	22	21	20	25	30	31	25	22
2016-10-05	くもり後雨	くもり　昼過ぎ　から　雨　所により　夜遅く　雷を伴い　激しく　降る	南西の風　後　やや強く		10	30	50	60	くもり	くもり	くもり	くもり	雨	くもり	雨	雨	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	4	20	27	21	20	22	23	25	26	25	22
2016-10-06	晴れ一時雨	晴れ　未明　雨　所により　雷を伴い　激しく　降る	北西の風　やや強く		50	10	0	0	雨	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	4	4	4	4	2	3	3	2	20	31	23	21	20	24	29	31	24	20
2016-10-07	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	1	1	2	3	3	2	2	15	29	19	18	16	21	28	27	21	18
2016-10-08	くもり時々雨	くもり　朝　から　昼過ぎ　雨	北西の風　日中　南西の風		30	60	50	20	くもり	くもり	雨	雨	雨	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	16	24	17	17	17	18	21	24	23	22
2016-10-09	くもり一時雨	くもり　後　晴れ　朝　から　昼前　雨	北西の風		30	60	20	10	くもり	くもり	雨	雨	くもり	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	3	3	3	3	2	19	27	21	21	20	21	23	26	22	18
2016-10-10	くもり時々晴れ	くもり　時々　晴れ	北西の風　後　南東の風		10	10	10	10	くもり	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	北西	北西	南	南	南	南東	南東	南東	2	2	2	2	2	2	2	2	16	24	16	16	16	19	22	23	19	17
2016-10-11	くもり後時々晴れ	くもり　昼前　から　時々　晴れ	南東の風		10	0	10	0	くもり	くもり	くもり	晴れ	くもり	くもり	くもり	晴れ	南東	南東	南東	南東	南東	南東	南東	南東	2	2	2	2	2	2	2	2	14	23	15	15	14	17	21	22	19	18
2016-10-12	晴れ時々くもり	晴れ　朝晩　くもり	北西の風		10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	2	2	2	2	1	14	24	17	16	14	16	22	23	18	16
2016-10-13	くもり	くもり	北西の風　日中　南西の風		10	10	10	10	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	14	20	16	15	14	17	19	19	17	16
2016-10-14	くもり後晴れ	くもり　昼前　から　晴れ	北西の風　日中　南東の風		10	0	0	0	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	南東	南東	南東	南東	北西	北西	2	2	2	2	2	2	2	2	12	22	15	14	13	15	20	21	17	14
2016-10-15	晴れ	晴れ	北西の風　日中　南西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	11	22	13	13	12	15	19	21	17	14
2016-10-16	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		0	0	0	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	8	23	12	10	9	15	21	22	19	17
2016-10-17	雨時々止む	雨　朝晩　くもり	南東の風		60	80	60	20	くもり	雨	雨	雨	雨	雨	くもり	くもり	南東	南東	南東	南東	南東	南東	北西	北西	1	1	2	2	2	2	2	2	15	18	17	17	16	17	17	18	18	18
2016-10-18	くもり	くもり　昼前　から　昼過ぎ　晴れ　所により　朝　まで　雨	北西の風		40	20	10	20	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	3	2	2	2	2	2	17	26	17	17	18	19	24	26	22	20
2016-10-19	くもり時々晴れ	くもり　時々　晴れ	南西の風		10	0	0	10	くもり	くもり	晴れ	晴れ	くもり	晴れ	くもり	くもり	北西	南西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	18	24	20	19	18	19	22	23	22	20
2016-10-20	晴れ時々くもり	晴れ　時々　くもり	北西の風		10	0	10	0	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北西	北西	北西	南西	北西	北西	北西	北西	2	2	2	2	2	2	3	2	16	28	19	17	17	19	24	27	21	18
2016-10-21	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	12	25	17	14	13	17	22	24	19	17
2016-10-22	くもり時々晴れ	くもり　昼過ぎ　まで　時々　晴れ	北西の風　日中　南西の風		0	0	10	10	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	1	1	2	2	3	3	2	1	13	22	15	14	14	16	21	22	20	18
2016-10-23	くもり	くもり　朝　から　昼前　晴れ　所により　夕方　から　雨	北西の風		0	0	20	30	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	13	23	16	15	14	17	21	22	19	17
2016-10-24	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	10	22	14	13	11	14	19	21	16	14
2016-10-25	くもり後雨	くもり　夕方　から　雨	北西の風　日中　南西の風		10	20	60	60	くもり	晴れ	晴れ	くもり	くもり	雨	雨	雨	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	10	18	11	10	10	13	16	17	16	16
2016-10-26	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北西の風　日中　南西の風		20	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	北西	北西	北西	2	2	2	2	2	2	3	2	13	26	17	16	14	16	22	25	20	18
2016-10-27	晴れ時々くもり	晴れ　朝晩　くもり	北西の風		20	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	1	2	3	3	2	2	2	1	13	24	16	15	14	18	22	23	17	14
2016-10-28	くもり後雨	くもり　昼過ぎ　から　雨	北西の風　後　南西の風		10	20	70	70	晴れ	くもり	くもり	くもり	雨	雨	雨	雨	北西	北西	南西	南西	南西	南西	南西	北西	2	2	2	2	2	3	2	2	10	17	12	12	13	14	15	15	13	13
2016-10-29	くもり時々晴れ	くもり　昼前　から　夕方　晴れ　所により　朝晩　雨	北西の風　やや強く		20	0	10	20	くもり	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	4	3	3	3	2	2	14	22	18	17	15	18	20	21	18	15
2016-10-30	くもり後時々晴れ	くもり　昼過ぎ　から　時々　晴れ　所により　朝　まで　雨	北西の風　日中　南西の風		20	20	10	10	くもり	くもり	くもり	くもり	晴れ	くもり	くもり	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	13	17	13	13	13	15	16	17	15	13
2016-10-31	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		10	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	8	19	11	10	9	12	17	19	15	13
2016-11-01	晴れ一時雨	くもり　後　晴れ　明け方　から　朝　雨	北西の風		60	70	10	0	くもり	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	2	3	3	2	2	10	20	12	10	10	12	16	20	16	13
2016-11-02	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　後　南西の風		10	10	10	20	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南東	南東	南東	南西	南西	南西	2	2	2	2	2	2	2	2	8	16	11	9	9	12	14	15	14	13
2016-11-03	晴れ一時雨	くもり　後　晴れ　明け方　まで　雨	北西の風　日中　やや強く		50	10	0	0	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	3	4	4	4	2	2	9	19	11	10	10	12	18	16	13	10
2016-11-04	晴れ	晴れ　夜　くもり	南西の風　後　北西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	南西	南西	南西	南西	北西	北西	北西	2	2	2	2	2	2	2	2	6	17	9	8	7	11	15	16	12	10
2016-11-05	晴れ	晴れ	南西の風　後　北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	南西	南西	南西	南西	南西	北西	北西	北西	2	2	2	2	2	2	3	2	6	20	10	8	7	11	17	19	15	12
2016-11-06	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北西	北	北西	北西	北西	北西	北西	北西	2	2	3	3	3	3	3	2	7	20	10	9	8	15	18	19	15	11
2016-11-07	晴れ	晴れ	北西の風　日中　南東の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	南東	南東	南東	北西	北西	1	1	1	2	3	1	2	1	5	17	9	8	6	11	17	16	13	10
2016-11-08	晴れ後くもり	晴れ　昼前　から　くもり	北西の風　日中　南西の風		0	0	10	20	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	西	北西	北西	2	2	2	2	2	2	2	2	6	19	9	7	6	11	18	18	16	13
2016-11-09	晴れ	晴れ	北西の風　後　やや強く		10	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	4	4	4	4	2	2	7	15	11	10	8	11	14	13	10	8
2016-11-10	晴れ時々くもり	晴れ　朝晩　くもり　所により　夜遅く　雨	北西の風　後　南西の風		0	0	0	20	晴れ	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	4	13	8	7	5	7	11	13	10	8
2016-11-11	雨後くもり	雨　昼前　から　くもり	北西の風　日中　南西の風		80	80	10	10	雨	雨	雨	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	北西	北西	北西	1	1	2	2	2	2	2	2	6	15	8	7	6	6	12	15	12	11
2016-11-12	晴れ	晴れ　明け方　まで　くもり	北西の風		10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	7	19	9	9	8	10	16	18	12	11
2016-11-13	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		0	0	0	0	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	7	21	10	9	8	12	18	20	14	12
2016-11-14	くもり後一時雨	くもり　夜　雨	北西の風　後　南西の風		0	0	40	80	くもり	くもり	くもり	くもり	くもり	くもり	雨	雨	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	2	2	2	8	19	10	9	9	13	18	17	16	15
2016-11-15	くもり一時雨	くもり　後　晴れ　未明　雨	北西の風　後　やや強く		50	20	10	0	雨	くもり	くもり	くもり	くもり	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	4	4	4	4	11	21	12	12	11	14	17	20	18	15
2016-11-16	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	南西	南西	北西	北西	3	3	3	2	2	3	2	1	7	18	13	11	8	12	16	17	13	12
2016-11-17	晴れ時々くもり	晴れ　朝晩　くもり	北西の風		0	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	1	1	2	2	2	7	17	12	9	8	10	15	16	12	10
2016-11-18	晴れ後くもり	晴れ　昼過ぎ　から　くもり	北西の風　日中　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	1	1	1	2	2	2	1	1	4	17	9	6	4	9	14	16	13	11
2016-11-19	雨後くもり	雨　夕方　から　くもり	南西の風　後　北西の風		60	90	50	10	くもり	雨	雨	雨	雨	くもり	くもり	晴れ	南西	南西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	7	15	10	8	10	10	11	14	14	14
2016-11-20	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	3	2	8	20	10	10	9	12	17	19	16	15
2016-11-21	くもり後雨	くもり　夕方　から　雨	南東の風		10	10	50	70	くもり	くもり	晴れ	晴れ	くもり	雨	雨	雨	北西	北西	南東	南東	南東	南東	南東	北西	1	2	2	2	2	3	2	2	8	16	13	10	9	11	15	14	12	11
2016-11-22	くもり時々晴れ	くもり　昼前　から　夕方　晴れ　所により　明け方　まで　雨	北西の風		20	0	0	10	くもり	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	1	3	1	1	1	10	21	13	11	11	12	18	20	16	13
2016-11-23	くもり後雨か雪	くもり　夜　雨か雪	北西の風		10	0	20	50	くもり	くもり	晴れ	晴れ	くもり	くもり	雨	雨	北西	北西	北西	北西	北西	北西	北西	北西	2	3	3	2	2	2	2	2	9	13	11	11	10	10	12	11	9	8
2016-11-24	雪か雨後くもり	雪か雨　夕方　から　くもり	北西の風　日中　南東の風		80	80	50	10	雪	雪	雪	雪	雪	くもり	くもり	くもり	北西	北西	南東	南東	南東	南東	北西	北西	1	1	2	2	3	2	1	1	2	7	5	4	3	4	4	6	7	6
2016-11-25	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	0	10	2	1	0	3	7	9	7	5
2016-11-26	晴れ時々くもり	晴れ　朝晩　くもり　所により　夜遅く　雨か雪	北西の風　日中　南西の風		10	0	0	20	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	1	2	2	2	2	2	2	1	0	11	3	1	0	4	9	10	7	5
2016-11-27	雨時々止む	雨　朝　から　昼過ぎ　くもり	北西の風　後　南西の風		70	30	50	80	雨	雨	くもり	くもり	くもり	雨	雨	雨	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	6	13	6	7	8	7	10	12	12	12
2016-11-28	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北西の風　日中　やや強く		20	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	1	2	1	4	4	3	2	1	8	14	10	10	9	9	12	13	10	7
2016-11-29	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	2	3	3	2	1	3	13	6	5	4	5	10	12	8	5
2016-11-30	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夜遅く　雨	北西の風　後　南西の風		0	0	10	30	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	1	11	6	4	2	5	10	10	8	7
2016-12-01	くもり一時雨	くもり　未明　雨	南西の風　後　北西の風		50	20	20	10	雨	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	北西	北西	1	2	2	2	2	2	2	3	6	14	7	7	8	8	13	14	13	10
2016-12-02	晴れ	晴れ	北西の風　はじめ　やや強く		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	南西	南西	北西	北西	北西	4	4	2	2	2	2	2	2	4	15	8	6	5	9	12	14	9	7
2016-12-03	晴れ	晴れ	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	南西	南西	南西	南西	北西	北西	1	2	2	2	1	2	1	1	3	16	6	5	3	6	13	15	11	6
2016-12-04	晴れ後一時雨	晴れ　後　くもり　夜　雨	北西の風　後　南西の風		0	0	10	70	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	雨	雨	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	2	16	4	3	3	8	13	15	11	7
2016-12-05	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北西の風		40	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	3	2	2	6	17	9	8	7	8	14	16	11	8
2016-12-06	晴れ	晴れ　明け方　まで　くもり	北西の風　後　やや強く		0	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	2	2	4	4	4	4	2	6	15	7	6	6	9	14	14	9	6
2016-12-07	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	1	2	2	2	2	2	2	1	12	5	3	1	6	9	11	7	5
2016-12-08	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	3	2	2	2	1	2	1	1	1	11	4	3	1	5	9	11	7	6
2016-12-09	くもり後時々晴れ	くもり　昼過ぎ　から　時々　晴れ	北西の風　日中　南西の風		10	20	10	0	くもり	くもり	くもり	くもり	晴れ	くもり	くもり	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	1	1	2	2	2	2	2	1	3	13	5	4	4	6	11	12	9	7
2016-12-10	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	3	3	3	3	2	2	12	6	4	3	6	11	11	7	4
2016-12-11	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	2	2	2	3	3	2	1	-1	10	3	1	0	4	8	9	6	3
2016-12-12	晴れ後くもり	晴れ　夕方　から　くもり	西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	西	西	南西	南西	南西	南西	西	西	1	1	1	1	2	2	1	1	-3	10	2	-1	-2	2	7	9	6	5
2016-12-13	くもり後雨	くもり　夕方　から　雨	南西の風		30	40	70	80	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	南西	南西	南西	南西	南西	南西	南西	南西	2	1	2	2	2	2	2	2	1	11	4	2	2	4	7	11	8	8
2016-12-14	晴れ一時雨	くもり　後　晴れ　明け方　まで　雨	北西の風　後　やや強く		80	10	0	0	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	3	4	4	4	4	4	4	2	5	14	9	7	5	8	12	13	8	5
2016-12-15	晴れ	晴れ　夜　くもり	北西の風		0	0	0	20	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	1	2	3	3	2	2	-2	10	3	0	-1	3	8	9	5	3
2016-12-16	くもり後晴れ	くもり　昼前　から　晴れ　所により　未明　雪	南西の風　後　北西の風　やや強く		20	10	0	0	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	南西	南西	南西	北西	北西	北西	北西	北西	1	1	1	4	4	4	3	1	0	9	3	1	1	3	8	9	5	3
2016-12-17	晴れ	晴れ	北西の風　日中　やや強く		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	西	西	北西	北西	北西	北西	2	2	1	2	4	3	1	1	-2	11	1	-1	-1	2	10	11	7	4
2016-12-18	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	1	2	2	2	3	2	-3	14	2	0	-2	3	9	13	8	6
2016-12-19	晴れ	晴れ　明け方　まで　くもり	北西の風　日中　南西の風		0	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	1	1	1	1	1	2	2	2	-1	14	4	2	0	5	11	14	8	6
2016-12-20	晴れ時々くもり	晴れ　時々　くもり	北西の風　日中　南西の風		0	10	10	10	晴れ	晴れ	くもり	くもり	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	1	1	2	1	1	2	2	1	1	13	4	3	2	6	10	12	9	6
2016-12-21	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	1	1	1	1	1	1	1	1	0	15	4	2	1	5	11	14	9	6
2016-12-22	くもり後雨	くもり　昼過ぎ　から　雨　峡南地域　では　夜　激しく　降る	南西の風		10	30	70	90	くもり	くもり	くもり	くもり	雨	雨	雨	雨	北西	北西	南西	南西	南西	南西	南西	南西	1	1	1	1	2	3	1	2	2	13	4	3	3	5	10	11	13	12
2016-12-23	晴れ一時雨	くもり　後　晴れ　未明　雨　峡南地域　では　雷を伴い　激しく　降る	北西の風　日中　やや強く		50	10	10	10	雨	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	南西	北西	北西	北西	北西	北西	北西	北西	1	1	2	4	4	4	1	1	6	14	12	9	6	6	12	13	11	7
2016-12-24	晴れ	晴れ	北西の風		10	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	2	3	2	1	1	0	12	4	3	1	4	10	11	6	3
2016-12-25	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		0	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	-2	10	2	0	-1	1	6	9	5	2
2016-12-26	くもり	くもり　所により　夜　雨	南西の風		0	10	10	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	1	1	1	1	1	1	1	1	0	10	2	1	0	3	9	10	8	6
2016-12-27	雨後くもり	雨　昼過ぎ　から　くもり　所により　明け方　から　昼前　雷　を伴う	北西の風　日中　やや強く		70	90	20	10	くもり	雨	雨	雨	くもり	くもり	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	1	2	2	3	4	4	3	3	5	14	5	7	8	7	11	14	10	6
2016-12-28	晴れ	晴れ	北西の風　やや強く		0	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	4	4	4	4	4	4	2	2	0	9	4	3	1	5	8	8	5	2
2016-12-29	晴れ時々くもり	晴れ　朝晩　くもり	北西の風		10	10	0	10	晴れ	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	北西	北西	南西	北西	北西	北西	北西	北西	1	2	2	2	2	2	1	1	-3	11	1	0	-2	1	7	10	6	3
2016-12-30	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	-3	10	1	0	-2	2	7	9	4	2
2016-12-31	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	南西	北西	北西	北西	北西	1	1	1	1	2	2	1	1	-3	11	1	-1	-2	1	8	10	6	3
2017-01-01	晴れ	晴れ	北西の風		0	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	2	2	2	1	1	-2	12	1	0	-2	3	9	11	6	3
2017-01-02	晴れ時々くもり	晴れ　朝　から　昼過ぎ　くもり	北西の風　日中　南西の風		0	0	0	0	晴れ	晴れ	くもり	くもり	くもり	晴れ	晴れ	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	2	1	2	2	2	2	2	2	-1	10	2	0	0	2	8	9	8	4
2017-01-03	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	3	3	3	1	2	0	13	2	1	0	4	10	12	6	3
2017-01-04	晴れ	晴れ	北西の風　日中　やや強く		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	4	4	4	3	2	-2	14	2	0	-1	2	11	13	7	3
2017-01-05	晴れ	晴れ	北西の風　日中　やや強く		0	10	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	1	4	4	4	2	2	-3	10	1	-1	-2	2	9	10	6	3
